state,zipcode,taxRegionName,stateRate,estimatedCombinedRate,estimatedCountyRate,estimatedCityRate,estimatedSpecialRate,riskLevel
MA,01519,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01520,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01521,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01522,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01523,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01524,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01525,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01526,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01527,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01529,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01531,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01532,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01534,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01535,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01536,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01537,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01538,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01540,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01541,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01542,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01543,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01545,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01546,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01550,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01560,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01561,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01562,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01564,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01566,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01568,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01569,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01570,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01571,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01581,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01583,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01585,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01586,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01588,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01590,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01601,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01602,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01603,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01604,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01605,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01606,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01607,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01608,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01609,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01610,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01611,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01612,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01613,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01614,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01615,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01653,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01655,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01701,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01702,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01703,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01704,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01705,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01718,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01719,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01720,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01721,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01730,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01731,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01740,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01741,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01742,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01745,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01746,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01747,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01748,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01749,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01752,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01754,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01756,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01757,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01760,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01770,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01772,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01773,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01775,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01776,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01778,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01784,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01801,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01803,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01805,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01810,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01812,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01813,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01815,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01821,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01822,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01824,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01826,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01827,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01830,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01831,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01832,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01833,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01834,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01835,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01840,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01841,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01842,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01843,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01844,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01845,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01850,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01851,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01852,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01853,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01854,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01860,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01862,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01863,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01864,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01865,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01866,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01867,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01876,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01879,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01880,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01885,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01886,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01887,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01888,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01889,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01890,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01899,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01901,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01902,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01903,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01904,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01905,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01906,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01907,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01908,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01910,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01913,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01915,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01921,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01922,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01923,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01929,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01930,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01931,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01936,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01937,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01938,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01940,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01944,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01945,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01949,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01950,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01951,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01952,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01960,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01961,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01965,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01966,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01969,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01970,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01971,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01982,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01983,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01984,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,01985,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02018,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02019,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02020,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02021,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02025,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02026,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02027,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02030,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02032,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02035,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02038,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02040,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02041,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02043,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02044,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02045,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02047,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02048,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02050,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02051,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02052,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02053,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02054,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02055,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02056,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02059,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02060,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02061,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02062,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02065,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02066,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02067,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02070,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02071,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02072,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02081,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02090,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02093,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02108,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02109,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02110,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02111,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02112,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02113,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02114,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02115,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02116,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02117,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02118,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02119,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02120,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02121,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02122,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02123,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02124,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02125,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02126,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02127,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02128,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02129,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02130,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02131,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02132,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02133,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02134,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02135,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02136,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02137,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02138,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02139,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02140,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02141,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02142,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02143,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02144,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02145,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02148,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02149,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02150,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02151,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02152,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02153,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02155,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02156,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02163,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02169,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02170,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02171,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02176,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02180,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02184,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02185,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02186,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02187,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02188,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02189,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02190,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02191,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02196,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02199,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02201,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02203,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02204,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02205,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02206,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02210,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02211,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02212,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02215,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02217,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02222,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02238,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02241,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02266,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02269,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02283,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02284,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02293,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02297,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02298,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02301,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02302,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02303,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02304,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02305,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02322,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02324,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02325,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02327,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02330,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02331,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02332,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02333,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02334,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02337,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02338,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02339,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02341,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02343,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02344,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02345,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02346,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02347,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02348,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02349,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02350,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02351,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02355,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02356,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02357,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02358,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02359,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02360,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02361,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02362,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02364,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02366,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02367,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02368,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02370,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02375,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02379,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02381,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02382,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02420,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02421,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02445,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02446,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02447,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02451,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02452,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02453,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02454,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02455,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02456,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02457,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02458,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02459,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02460,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02461,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02462,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02464,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02465,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02466,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02467,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
MA,02468,"MASSACHUSETTS STATE",0.0625,0.0625,0,0,0,0
